-40.0	5.0	1.0
-13.0	13.0	1.0
-75.0	75.0	5.0
0.0	0.0	-69.99937
x        y        z        Bx        By        Bz
-13 6 -15 1.93771248597e-05 -0.00049351758535 -3.9223121727e-07
-12 6 -15 2.47849750414e-05 -0.00049332567462 -3.6242253682e-07
-11 6 -15 3.15534579571e-05 -0.00049322652481 -3.2965736363e-07
-10 6 -15 4.0036986855e-05 -0.00049350711413 -2.9141956337e-07
-9 6 -15 5.11755836955e-05 -0.00049437295236 -4.0810467416e-07
-8 6 -15 6.31867255616e-05 -0.0004597769837 -5.9465557528e-07
-7 6 -15 8.15075708811e-05 -0.00039446824266 -2.9925539222e-07
-6 6 -15 0.000102807925041 -0.00034005924245 2.4182894038e-08
-5 6 -15 0.000118487857449 -0.00031366014391 -7.9752533538e-07
-4 6 -15 0 0 0
-3 6 -15 0 0 0
-2 6 -15 0 0 0
-1 6 -15 0 0 0
0 6 -15 0 0 0
1 6 -15 0 0 0
2 6 -15 0 0 0
3 6 -15 0 0 0
4 6 -15 0 0 0
5 6 -15 0.000118487857449 0.000313660143912 7.97525335381e-07
6 6 -15 0.000102807925041 0.000340059242453 -2.418289404e-08
7 6 -15 8.15075708811e-05 0.000394468242661 2.9925539222e-07
8 6 -15 6.31867255616e-05 0.000459776983697 5.94655575275e-07
9 6 -15 5.11755836955e-05 0.000494372952361 4.0810467416e-07
10 6 -15 4.0036986855e-05 0.000493507114125 2.91419563368e-07
11 6 -15 3.15534579571e-05 0.000493226524815 3.29657363631e-07
12 6 -15 2.47849750414e-05 0.000493325674618 3.62422536817e-07
13 6 -15 1.93771248597e-05 0.000493517585352 3.92231217265e-07
14 6 -15 1.50766356351e-05 0.000493695910999 4.18183825648e-07
15 6 -15 1.16784792822e-05 0.00049383622809 4.40568204235e-07
16 6 -15 9.00442171891e-06 0.00049394057611 4.59682112243e-07
17 6 -15 6.90194553534e-06 0.000494016891783 4.75830049946e-07
18 6 -15 5.24391969289e-06 0.000494072520792 4.89247189041e-07
19 6 -15 3.92639713844e-06 0.000494113005172 5.00173040546e-07
20 6 -15 2.86489154769e-06 0.000494142291106 5.08833848391e-07
21 6 -15 1.99045635387e-06 0.000494163003732 5.15390884516e-07
22 6 -15 1.24579996893e-06 0.000494176871894 5.19996217742e-07
23 6 -15 5.81865150433e-07 0.000494184844101 5.22738940505e-07
24 6 -15 -4.513964857e-08 0.000494187164432 5.23674936246e-07
25 6 -15 -6.7654196389e-07 0.000494183473764 5.22862365571e-07
26 6 -15 -1.3538151836e-06 0.000494172680963 5.20290974908e-07
27 6 -15 -2.1212154827e-06 0.000494152863063 5.1589164577e-07
28 6 -15 -3.0284970743e-06 0.000494120965776 5.09594188703e-07
29 6 -15 -4.1339719606e-06 0.000494072100932 5.01282846082e-07
30 6 -15 -5.5074680405e-06 0.000493998500932 4.90842818267e-07
31 6 -15 -7.2331344881e-06 0.000493887902518 4.78117518326e-07
32 6 -15 -9.4112258997e-06 0.000493721350121 4.62933792159e-07
33 6 -15 -1.2157285503e-05 0.000493471295508 4.45072769078e-07
34 6 -15 -1.5597191077e-05 0.000493102658106 4.24150007109e-07
35 6 -15 -1.9859569846e-05 0.000492585047371 3.99684968128e-07
36 6 -15 -2.5074430933e-05 0.000491931469014 3.71214958032e-07
37 6 -15 -3.1390776657e-05 0.000491273985032 3.38917414909e-07
38 6 -15 -3.9284492304e-05 0.000490807208703 3.10201898852e-07
39 6 -15 -4.8860014585e-05 0.000480976425025 3.28766868105e-07
40 6 -15 -6.0918685659e-05 0.000426407077898 3.53317333263e-07
-40 7 -15 -5.3433553617e-05 -0.00043772406029 -1.7844178564e-07
-39 7 -15 -4.5539871217e-05 -0.00049084198968 -3.546040987e-07
-38 7 -15 -3.8056103069e-05 -0.00049882675834 -3.1700726936e-07
-37 7 -15 -3.1222901337e-05 -0.00049825416005 -3.4054417665e-07
-36 7 -15 -2.5223166622e-05 -0.00049786433629 -3.7445898637e-07
-35 7 -15 -2.0007131756e-05 -0.00049750276881 -4.025588179e-07
-34 7 -15 -1.5662000214e-05 -0.00049708555386 -4.2616710081e-07
-33 7 -15 -1.2149128828e-05 -0.00049665140992 -4.4631690409e-07
-32 7 -15 -9.3614773009e-06 -0.00049624607956 -4.6356697588e-07
-31 7 -15 -7.1673094244e-06 -0.00049589448991 -4.7825721631e-07
-30 7 -15 -5.440998618e-06 -0.00049560417652 -4.9061790577e-07
-29 7 -15 -4.0746681408e-06 -0.0004953731123 -5.007490957e-07
-28 7 -15 -2.9795991186e-06 -0.00049519525559 -5.0880905703e-07
-27 7 -15 -2.0836602377e-06 -0.00049506380462 -5.1492700085e-07
-26 7 -15 -1.3276589691e-06 -0.00049497284673 -5.1921400388e-07
-25 7 -15 -6.6168454099e-07 -0.00049491808031 -5.2170595293e-07
-24 7 -15 -4.17808784e-08 -0.00049489717436 -5.2247140297e-07
-23 7 -15 5.73057913341e-07 -0.00049490973657 -5.2152644896e-07
-22 7 -15 1.22361845602e-06 -0.00049495730616 -5.1883313901e-07
-21 7 -15 1.95314963806e-06 -0.00049504341667 -5.1432862012e-07
-20 7 -15 2.81004432547e-06 -0.00049517376979 -5.0789474966e-07
-19 7 -15 3.85087346209e-06 -0.00049535660862 -4.9940426749e-07
-18 7 -15 5.14390432681e-06 -0.00049560312586 -4.8870096334e-07
-17 7 -15 6.77305728777e-06 -0.00049592779252 -4.7550469044e-07
-16 7 -15 8.84206133408e-06 -0.00049634830103 -4.5957933444e-07
-15 7 -15 1.14777629163e-05 -0.00049688490804 -4.4061303254e-07
-14 7 -15 1.48295724858e-05 -0.00049755872015 -4.1818915084e-07
-13 7 -15 1.90593903742e-05 -0.0004983906157 -3.9182414916e-07
-12 7 -15 2.43134081075e-05 -0.00049940925893 -3.6128331179e-07
-11 7 -15 3.06852579234e-05 -0.00050069845875 -3.2581966967e-07
-10 7 -15 3.81808509633e-05 -0.00050255663553 -2.9510862658e-07
-9 7 -15 4.71251231353e-05 -0.00050505048737 -1.8475080402e-07
-8 7 -15 5.61673289444e-05 -0.00047154148892 -1.6117113309e-07
-7 7 -15 6.58508092628e-05 -0.00040868508101 -1.2294096633e-07
-6 7 -15 7.26881776259e-05 -0.00035362140584 -3.6407292011e-07
-5 7 -15 7.14705169782e-05 -0.00030795512883 -3.638130315e-08
-4 7 -15 0 0 0
-3 7 -15 0 0 0
-2 7 -15 0 0 0
-1 7 -15 0 0 0
0 7 -15 0 0 0
1 7 -15 0 0 0
2 7 -15 0 0 0
3 7 -15 0 0 0
4 7 -15 0 0 0
5 7 -15 7.14705169782e-05 0.000307955128834 3.6381303154e-08
6 7 -15 7.26881776259e-05 0.000353621405845 3.64072920114e-07
7 7 -15 6.58508092628e-05 0.000408685081013 1.22940966334e-07
8 7 -15 5.61673289444e-05 0.000471541488924 1.61171133093e-07
9 7 -15 4.71251231353e-05 0.000505050487374 1.84750804024e-07
10 7 -15 3.81808509633e-05 0.000502556635525 2.95108626579e-07
11 7 -15 3.06852579234e-05 0.000500698458748 3.25819669669e-07
12 7 -15 2.43134081075e-05 0.000499409258928 3.6128331179e-07
13 7 -15 1.90593903742e-05 0.000498390615697 3.91824149156e-07
14 7 -15 1.48295724858e-05 0.000497558720151 4.18189150836e-07
15 7 -15 1.14777629163e-05 0.000496884908041 4.40613032544e-07
16 7 -15 8.84206133408e-06 0.00049634830103 4.59579334437e-07
17 7 -15 6.77305728777e-06 0.000495927792525 4.75504690442e-07
18 7 -15 5.14390432681e-06 0.000495603125856 4.88700963344e-07
19 7 -15 3.85087346209e-06 0.000495356608616 4.99404267492e-07
20 7 -15 2.81004432547e-06 0.00049517376979 5.07894749658e-07
21 7 -15 1.95314963806e-06 0.000495043416675 5.14328620121e-07
22 7 -15 1.22361845602e-06 0.000494957306156 5.18833139008e-07
23 7 -15 5.73057913341e-07 0.000494909736568 5.21526448957e-07
24 7 -15 -4.17808784e-08 0.000494897174361 5.22471402968e-07
25 7 -15 -6.6168454099e-07 0.000494918080305 5.2170595293e-07
26 7 -15 -1.3276589691e-06 0.000494972846729 5.19214003879e-07
27 7 -15 -2.0836602377e-06 0.000495063804616 5.14927000847e-07
28 7 -15 -2.9795991186e-06 0.000495195255594 5.08809057035e-07
29 7 -15 -4.0746681408e-06 0.000495373112302 5.00749095704e-07
30 7 -15 -5.440998618e-06 0.000495604176524 4.90617905772e-07
31 7 -15 -7.1673094244e-06 0.000495894489907 4.78257216309e-07
32 7 -15 -9.3614773009e-06 0.000496246079557 4.63566975883e-07
33 7 -15 -1.2149128828e-05 0.000496651409922 4.46316904094e-07
34 7 -15 -1.5662000214e-05 0.000497085553865 4.26167100815e-07
35 7 -15 -2.0007131756e-05 0.000497502768807 4.02558817897e-07
36 7 -15 -2.5223166622e-05 0.000497864336294 3.74458986372e-07
37 7 -15 -3.1222901337e-05 0.000498254160053 3.40544176649e-07
38 7 -15 -3.8056103069e-05 0.000498826758337 3.17007269361e-07
39 7 -15 -4.5539871217e-05 0.000490841989677 3.54604098698e-07
40 7 -15 -5.3433553617e-05 0.000437724060289 1.78441785643e-07
-40 8 -15 -4.5561950715e-05 -0.00044280419444 -1.1733656916e-07
-39 8 -15 -4.2246082631e-05 -0.00049924245374 -4.4416471011e-07
-38 8 -15 -3.6650653748e-05 -0.00050562712868 -2.5980200814e-07
-37 8 -15 -3.0413168271e-05 -0.00050497935687 -3.2437329202e-07
-36 8 -15 -2.4511452856e-05 -0.00050386090454 -3.5918861203e-07
-35 8 -15 -1.923342328e-05 -0.00050248268048 -3.8445544381e-07
-34 8 -15 -1.4865257179e-05 -0.0005010634319 -4.0503225497e-07
-33 8 -15 -1.140881822e-05 -0.00049977974923 -4.2278302103e-07
-32 8 -15 -8.7224230542e-06 -0.00049869912085 -4.3820213322e-07
-31 8 -15 -6.6414932498e-06 -0.00049782621224 -4.5146602521e-07
-30 8 -15 -5.0226756353e-06 -0.00049713995729 -4.6265072116e-07
-29 8 -15 -3.751161707e-06 -0.0004966120796 -4.718283026e-07
-28 8 -15 -2.7371718688e-06 -0.00049621538974 -4.7912543302e-07
-27 8 -15 -1.9102568139e-06 -0.0004959271338 -4.8465879249e-07
-26 8 -15 -1.2140961202e-06 -0.00049573002987 -4.8850282407e-07
-25 8 -15 -6.0203464189e-07 -0.00049561224591 -4.9073361293e-07
-24 8 -15 -3.337390731e-08 -0.00049556715499 -4.9138661504e-07
-23 8 -15 5.29721623762e-07 -0.00049559299184 -4.9048359744e-07
-22 8 -15 1.12496101615e-06 -0.00049569247016 -4.8801406864e-07
-21 8 -15 1.79232003596e-06 -0.00049587271744 -4.8390918864e-07
-20 8 -15 2.57655059338e-06 -0.00049614565567 -4.7804730869e-07
-19 8 -15 3.53002978844e-06 -0.00049652900963 -4.7028686527e-07
-18 8 -15 4.71618446086e-06 -0.00049704732772 -4.6045440987e-07
-17 8 -15 6.21382293847e-06 -0.00049773324691 -4.483167768e-07
-16 8 -15 8.12225402107e-06 -0.00049862829177 -4.3359827694e-07
-15 8 -15 1.05663274305e-05 -0.00049978213048 -4.1594209943e-07
-14 8 -15 1.36986304464e-05 -0.00050124768345 -3.9476788677e-07
-13 8 -15 1.76894399209e-05 -0.00050306872721 -3.6928172203e-07
-12 8 -15 2.26787817297e-05 -0.00050525461643 -3.3866632839e-07
-11 8 -15 2.86484751726e-05 -0.00050774979533 -3.0200991922e-07
-10 8 -15 3.52743125123e-05 -0.00051052981967 -2.5730878041e-07
-9 8 -15 4.29071496586e-05 -0.00051299593425 -2.3315799368e-07
-8 8 -15 4.78098109199e-05 -0.0004788300287 -3.4647799028e-07
-7 8 -15 5.17121871871e-05 -0.00041379006758 -3.73099339e-08
-6 8 -15 5.17251917001e-05 -0.00035453352266 -2.1508333276e-07
-5 8 -15 4.57477198394e-05 -0.00029953605631 -1.7455793772e-07
-4 8 -15 0 0 0
-3 8 -15 0 0 0
-2 8 -15 0 0 0
-1 8 -15 0 0 0
0 8 -15 0 0 0
1 8 -15 0 0 0
2 8 -15 0 0 0
3 8 -15 0 0 0
4 8 -15 0 0 0
5 8 -15 4.57477198394e-05 0.000299536056314 1.74557937722e-07
6 8 -15 5.17251917001e-05 0.000354533522662 2.15083332762e-07
7 8 -15 5.17121871871e-05 0.000413790067578 3.7309933899e-08
8 8 -15 4.78098109199e-05 0.000478830028704 3.46477990281e-07
9 8 -15 4.29071496586e-05 0.000512995934251 2.33157993682e-07
10 8 -15 3.52743125123e-05 0.000510529819669 2.57308780406e-07
11 8 -15 2.86484751726e-05 0.000507749795334 3.0200991922e-07
12 8 -15 2.26787817297e-05 0.000505254616429 3.38666328392e-07
13 8 -15 1.76894399209e-05 0.000503068727208 3.69281722029e-07
14 8 -15 1.36986304464e-05 0.00050124768345 3.9476788677e-07
15 8 -15 1.05663274305e-05 0.000499782130482 4.15942099435e-07
16 8 -15 8.12225402107e-06 0.000498628291775 4.33598276936e-07
17 8 -15 6.21382293847e-06 0.000497733246909 4.48316776798e-07
18 8 -15 4.71618446086e-06 0.000497047327723 4.60454409873e-07
19 8 -15 3.53002978844e-06 0.000496529009627 4.70286865274e-07
20 8 -15 2.57655059338e-06 0.000496145655667 4.7804730869e-07
21 8 -15 1.79232003596e-06 0.000495872717436 4.83909188644e-07
22 8 -15 1.12496101615e-06 0.000495692470163 4.88014068639e-07
23 8 -15 5.29721623762e-07 0.000495592991838 4.90483597435e-07
24 8 -15 -3.337390731e-08 0.00049556715499 4.91386615043e-07
25 8 -15 -6.0203464189e-07 0.000495612245905 4.9073361293e-07
26 8 -15 -1.2140961202e-06 0.000495730029868 4.8850282407e-07
27 8 -15 -1.9102568139e-06 0.000495927133801 4.84658792494e-07
28 8 -15 -2.7371718688e-06 0.000496215389735 4.7912543302e-07
29 8 -15 -3.751161707e-06 0.000496612079604 4.71828302599e-07
30 8 -15 -5.0226756353e-06 0.00049713995729 4.62650721162e-07
31 8 -15 -6.6414932498e-06 0.000497826212241 4.51466025207e-07
32 8 -15 -8.7224230542e-06 0.000498699120846 4.38202133224e-07
33 8 -15 -1.140881822e-05 0.000499779749231 4.2278302103e-07
34 8 -15 -1.4865257179e-05 0.000501063431896 4.05032254966e-07
35 8 -15 -1.923342328e-05 0.000502482680483 3.84455443813e-07
36 8 -15 -2.4511452856e-05 0.000503860904539 3.59188612033e-07
37 8 -15 -3.0413168271e-05 0.000504979356874 3.24373292025e-07
38 8 -15 -3.6650653748e-05 0.00050562712868 2.59802008135e-07
39 8 -15 -4.2246082631e-05 0.000499242453737 4.44164710105e-07
40 8 -15 -4.5561950715e-05 0.000442804194443 1.17336569165e-07
-40 9 -15 -3.984900004e-05 -0.0004432079281 -1.5973594947e-07
-39 9 -15 -4.0618515385e-05 -0.00049894806667 -1.1333573276e-07
-38 9 -15 -3.6176735642e-05 -0.0005119738609 -2.4764501373e-07
-37 9 -15 -2.9529443749e-05 -0.00051216505228 -3.0134248592e-07
-36 9 -15 -2.3017251186e-05 -0.0005101343844 -3.3005677897e-07
-35 9 -15 -1.7429743714e-05 -0.00050741920929 -3.4767460107e-07
-34 9 -15 -1.311976977e-05 -0.00050483912189 -3.6252516289e-07
-33 9 -15 -9.9001296287e-06 -0.00050266349192 -3.7637017164e-07
-32 9 -15 -7.4899872396e-06 -0.00050091722863 -3.8895478255e-07
-31 9 -15 -5.6663167329e-06 -0.0004995513561 -3.9994150633e-07
-30 9 -15 -4.2679417276e-06 -0.00049850122483 -4.0924542044e-07
-29 9 -15 -3.1787578273e-06 -0.00049770569617 -4.1689833537e-07
-28 9 -15 -2.3140582968e-06 -0.00049711361592 -4.2293614148e-07
-27 9 -15 -1.6105585342e-06 -0.00049668628357 -4.274753348e-07
-26 9 -15 -1.0192237682e-06 -0.0004963949734 -4.3061752409e-07
-25 9 -15 -5.0026180238e-07 -0.00049622078886 -4.324180518e-07
-24 9 -15 -1.938701705e-08 -0.0004961531779 -4.329033347e-07
-23 9 -15 4.55503953987e-07 -0.000496189455 -4.3210322135e-07
-22 9 -15 9.56665777717e-07 -0.00049633382584 -4.3001850926e-07
-21 9 -15 1.51849658553e-06 -0.0004965962667 -4.2657407965e-07
-20 9 -15 2.17932922129e-06 -0.00049699424228 -4.2167101264e-07
-19 9 -15 2.98385872604e-06 -0.00049755327035 -4.1516217246e-07
-18 9 -15 3.98644117802e-06 -0.00049831040624 -4.0685414583e-07
-17 9 -15 5.25544582588e-06 -0.00049931475866 -3.9657489263e-07
-16 9 -15 6.87966602728e-06 -0.00050063150458 -3.8406155084e-07
-15 9 -15 8.97715621679e-06 -0.00050234336692 -3.6884710702e-07
-14 9 -15 1.17064448254e-05 -0.00050454540765 -3.5024892438e-07
-13 9 -15 1.52755663123e-05 -0.00050732858055 -3.2707631598e-07
-12 9 -15 1.99279533454e-05 -0.00051072775643 -2.9694644208e-07
-11 9 -15 2.57781926306e-05 -0.00051458027587 -2.5828663659e-07
-10 9 -15 3.23830310122e-05 -0.00051820322071 -1.9813597123e-07
-9 9 -15 3.98463552441e-05 -0.00051967356606 -2.5509403383e-07
-8 9 -15 4.31230491535e-05 -0.00048309128953 -5.5736140577e-07
-7 9 -15 4.14529629835e-05 -0.00041291522024 -5.583412619e-08
-6 9 -15 3.56298457914e-05 -0.00034911594064 2.22893539196e-07
-5 9 -15 2.60801549744e-05 -0.00028974875307 -3.793943346e-08
-4 9 -15 0 0 0
-3 9 -15 0 0 0
-2 9 -15 0 0 0
-1 9 -15 0 0 0
0 9 -15 0 0 0
1 9 -15 0 0 0
2 9 -15 0 0 0
3 9 -15 0 0 0
4 9 -15 0 0 0
5 9 -15 2.60801549744e-05 0.000289748753074 3.7939433465e-08
6 9 -15 3.56298457914e-05 0.000349115940638 -2.228935392e-07
7 9 -15 4.14529629835e-05 0.000412915220243 5.5834126193e-08
8 9 -15 4.31230491535e-05 0.000483091289535 5.57361405773e-07
9 9 -15 3.98463552441e-05 0.000519673566062 2.55094033833e-07
10 9 -15 3.23830310122e-05 0.000518203220706 1.98135971227e-07
11 9 -15 2.57781926306e-05 0.00051458027587 2.58286636593e-07
12 9 -15 1.99279533454e-05 0.000510727756425 2.96946442081e-07
13 9 -15 1.52755663123e-05 0.000507328580549 3.27076315983e-07
14 9 -15 1.17064448254e-05 0.000504545407649 3.5024892438e-07
15 9 -15 8.97715621679e-06 0.00050234336692 3.68847107016e-07
16 9 -15 6.87966602728e-06 0.000500631504575 3.84061550844e-07
17 9 -15 5.25544582588e-06 0.000499314758661 3.96574892631e-07
18 9 -15 3.98644117802e-06 0.000498310406243 4.06854145829e-07
19 9 -15 2.98385872604e-06 0.000497553270347 4.15162172459e-07
20 9 -15 2.17932922129e-06 0.000496994242281 4.2167101264e-07
21 9 -15 1.51849658553e-06 0.0004965962667 4.26574079646e-07
22 9 -15 9.56665777717e-07 0.000496333825843 4.30018509259e-07
23 9 -15 4.55503953987e-07 0.000496189455001 4.32103221347e-07
24 9 -15 -1.938701705e-08 0.000496153177905 4.32903334704e-07
25 9 -15 -5.0026180238e-07 0.000496220788863 4.32418051798e-07
26 9 -15 -1.0192237682e-06 0.000496394973397 4.3061752409e-07
27 9 -15 -1.6105585342e-06 0.000496686283574 4.27475334799e-07
28 9 -15 -2.3140582968e-06 0.00049711361592 4.22936141479e-07
29 9 -15 -3.1787578273e-06 0.000497705696166 4.16898335367e-07
30 9 -15 -4.2679417276e-06 0.00049850122483 4.09245420443e-07
31 9 -15 -5.6663167329e-06 0.000499551356104 3.99941506331e-07
32 9 -15 -7.4899872396e-06 0.000500917228631 3.88954782549e-07
33 9 -15 -9.9001296287e-06 0.000502663491917 3.7637017164e-07
34 9 -15 -1.311976977e-05 0.000504839121891 3.62525162889e-07
35 9 -15 -1.7429743714e-05 0.00050741920929 3.47674601067e-07
36 9 -15 -2.3017251186e-05 0.000510134384401 3.3005677897e-07
37 9 -15 -2.9529443749e-05 0.000512165052276 3.01342485925e-07
38 9 -15 -3.6176735642e-05 0.000511973860895 2.47645013734e-07
39 9 -15 -4.0618515385e-05 0.00049894806667 1.13335732758e-07
40 9 -15 -3.984900004e-05 0.000443207928095 1.59735949468e-07
-40 10 -15 -3.8095005626e-05 -0.00043577202962 -8.589663314e-08
-39 10 -15 -4.5603902608e-05 -0.00050050476473 -8.451820764e-08
-38 10 -15 -3.8882762345e-05 -0.00052113098599 -2.7279954642e-07
-37 10 -15 -2.8681302586e-05 -0.00052129340139 -2.8626271264e-07
-36 10 -15 -2.0163525445e-05 -0.00051670818605 -2.9284196618e-07
-35 10 -15 -1.421476825e-05 -0.00051199675944 -2.9402892405e-07
-34 10 -15 -1.029779613e-05 -0.00050811416509 -3.0093609564e-07
-33 10 -15 -7.6140178088e-06 -0.0005050720667 -3.1026174062e-07
-32 10 -15 -5.6967161685e-06 -0.0005027248874 -3.1936220841e-07
-31 10 -15 -4.2848076286e-06 -0.00050093757042 -3.2748095997e-07
-30 10 -15 -3.217926772e-06 -0.00049958993882 -3.343917728e-07
-29 10 -15 -2.3915744156e-06 -0.00049857746471 -3.4001019708e-07
-28 10 -15 -1.7364718039e-06 -0.00049782966145 -3.4438572213e-07
-27 10 -15 -1.2033071673e-06 -0.0004972906904 -3.4763341313e-07
-26 10 -15 -7.5468100379e-07 -0.00049692550821 -3.4984019008e-07
-25 10 -15 -3.6162063296e-07 -0.00049670423898 -3.5103269317e-07
-24 10 -15 8.5737579e-10 -0.00049661632928 -3.5128126217e-07
-23 10 -15 3.56259136903e-07 -0.00049665966037 -3.5064366688e-07
-22 10 -15 7.30024236187e-07 -0.00049683736607 -3.4910300171e-07
-21 10 -15 1.149276555e-06 -0.00049716694334 -3.4657622687e-07
-20 10 -15 1.64381950591e-06 -0.00049766352646 -3.4296252165e-07
-19 10 -15 2.247129672e-06 -0.00049836242047 -3.3811708219e-07
-18 10 -15 3.00029572713e-06 -0.00049930762239 -3.3191086282e-07
-17 10 -15 3.95595980569e-06 -0.00050056749827 -3.2417401856e-07
-16 10 -15 5.18236607754e-06 -0.00050221976205 -3.1467897909e-07
-15 10 -15 6.77894323285e-06 -0.0005043833314 -3.0302356847e-07
-14 10 -15 8.89690437183e-06 -0.0005072180245 -2.8845830898e-07
-13 10 -15 1.17760728485e-05 -0.00051088198362 -2.6949496877e-07
-12 10 -15 1.58164529948e-05 -0.00051554914 -2.4238252454e-07
-11 10 -15 2.17019295597e-05 -0.00052125338004 -1.9843048757e-07
-10 10 -15 2.97903353972e-05 -0.00052720984681 -1.1415908516e-07
-9 10 -15 4.01897005121e-05 -0.0005282870984 -6.570696118e-08
-8 10 -15 4.44290038921e-05 -0.0004840229082 1.18018737702e-07
-7 10 -15 3.71829423884e-05 -0.00040404458633 -1.3655625265e-07
-6 10 -15 2.22557509076e-05 -0.00033680531612 -7.47217873e-08
-5 10 -15 7.30526285026e-06 -0.0002780716128 -3.5441038966e-07
-4 10 -15 0 0 0
-3 10 -15 0 0 0
-2 10 -15 0 0 0
-1 10 -15 0 0 0
0 10 -15 0 0 0
1 10 -15 0 0 0
2 10 -15 0 0 0
3 10 -15 0 0 0
4 10 -15 0 0 0
5 10 -15 7.30526285026e-06 0.000278071612798 3.54410389663e-07
6 10 -15 2.22557509076e-05 0.000336805316117 7.4721787297e-08
7 10 -15 3.71829423884e-05 0.000404044586325 1.36556252646e-07
8 10 -15 4.44290038921e-05 0.000484022908202 -1.180187377e-07
9 10 -15 4.01897005121e-05 0.000528287098398 6.5706961178e-08
10 10 -15 2.97903353972e-05 0.00052720984681 1.14159085157e-07
11 10 -15 2.17019295597e-05 0.000521253380036 1.98430487567e-07
12 10 -15 1.58164529948e-05 0.000515549139998 2.42382524538e-07
13 10 -15 1.17760728485e-05 0.00051088198362 2.69494968772e-07
14 10 -15 8.89690437183e-06 0.0005072180245 2.88458308981e-07
15 10 -15 6.77894323285e-06 0.000504383331398 3.03023568466e-07
16 10 -15 5.18236607754e-06 0.000502219762054 3.14678979086e-07
17 10 -15 3.95595980569e-06 0.000500567498273 3.2417401856e-07
18 10 -15 3.00029572713e-06 0.000499307622395 3.31910862817e-07
19 10 -15 2.247129672e-06 0.000498362420466 3.38117082189e-07
20 10 -15 1.64381950591e-06 0.00049766352646 3.42962521648e-07
21 10 -15 1.149276555e-06 0.000497166943343 3.46576226873e-07
22 10 -15 7.30024236187e-07 0.000496837366069 3.49103001712e-07
23 10 -15 3.56259136903e-07 0.000496659660366 3.50643666883e-07
24 10 -15 8.5737579e-10 0.000496616329278 3.51281262165e-07
25 10 -15 -3.6162063296e-07 0.000496704238983 3.51032693173e-07
26 10 -15 -7.5468100379e-07 0.000496925508211 3.49840190077e-07
27 10 -15 -1.2033071673e-06 0.000497290690399 3.47633413132e-07
28 10 -15 -1.7364718039e-06 0.000497829661452 3.44385722135e-07
29 10 -15 -2.3915744156e-06 0.000498577464708 3.40010197083e-07
30 10 -15 -3.217926772e-06 0.000499589938822 3.34391772802e-07
31 10 -15 -4.2848076286e-06 0.00050093757042 3.27480959971e-07
32 10 -15 -5.6967161685e-06 0.000502724887396 3.19362208414e-07
33 10 -15 -7.6140178088e-06 0.000505072066702 3.10261740623e-07
34 10 -15 -1.029779613e-05 0.000508114165091 3.00936095638e-07
35 10 -15 -1.421476825e-05 0.000511996759443 2.94028924048e-07
36 10 -15 -2.0163525445e-05 0.000516708186053 2.92841966183e-07
37 10 -15 -2.8681302586e-05 0.000521293401395 2.86262712641e-07
38 10 -15 -3.8882762345e-05 0.000521130985987 2.72799546417e-07
39 10 -15 -4.5603902608e-05 0.000500504764729 8.4518207638e-08
